inchi,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166
Bolinopsis_416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,8,2,0,2,0,4,0,0,0,0,1,17,8,10,0,0,9,0,3,0,0,1,0,0,0,12,0,1,0,0,1,10,10,0,0,1,3,0,10,4,2,0,0,0,2,0,0,0,0,0,0,0,18,6,0,0,0,11,0,2,4,15,4,14,0,0,0,15,4,0,4,0,14,0,2,11,12,19,4,20,15,4,14,0,0,15,0,0
Bolinopsis_417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,20,1,0,4,1,3,1,0,0,0,3,22,13,21,0,0,25,1,8,0,0,4,0,0,0,18,0,1,0,0,1,21,15,0,2,3,7,0,21,6,1,1,1,1,5,0,0,0,2,1,1,0,33,12,0,0,0,26,1,5,9,35,15,25,2,0,1,35,6,1,15,1,24,3,5,26,19,41,9,46,35,15,25,6,1,35,11,0
Bolinopsis_418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,2,8,0,0,4,1,4,1,0,0,0,0,19,16,8,0,0,10,1,0,0,0,5,0,0,0,10,0,2,0,0,0,8,11,0,0,1,3,0,8,10,2,1,1,1,2,0,0,0,0,2,1,0,17,3,0,0,0,10,1,5,2,12,6,16,0,0,0,12,10,1,6,1,15,0,5,10,15,18,2,25,12,6,16,0,0,12,5,0
Bolinopsis_419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,8,0,0,1,0,4,0,0,0,0,0,15,8,10,0,0,10,0,0,0,0,1,0,0,0,8,0,1,0,0,0,10,8,0,0,2,6,0,10,4,1,0,0,0,1,0,0,0,0,0,0,0,15,2,0,0,0,11,0,1,1,12,12,14,0,0,0,12,4,0,12,0,14,0,1,11,11,20,1,22,12,12,14,0,0,12,0,0
Bolinopsis_420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,4,1,9,1,0,2,2,3,1,0,0,0,1,14,10,9,0,0,11,2,1,0,0,2,0,0,0,8,0,1,0,0,1,9,11,0,0,1,3,0,9,5,1,3,3,1,1,0,0,0,0,1,0,0,15,1,0,0,0,10,3,3,2,12,6,15,0,0,1,12,5,1,6,1,13,0,3,10,10,20,2,22,12,6,15,11,1,12,16,0
Bolinopsis_421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,8,0,0,3,1,2,1,0,0,0,1,7,9,8,0,0,11,1,1,0,0,3,0,0,0,4,0,0,0,0,1,8,6,0,0,2,2,0,8,5,0,1,1,1,1,0,0,0,0,1,1,0,11,1,0,0,0,9,1,4,2,11,10,10,0,0,0,11,5,1,10,1,9,0,4,9,8,16,2,19,11,10,10,0,0,11,5,0
Bolinopsis_422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,1,0,9,1,0,2,2,2,0,0,0,0,1,12,6,9,0,0,11,2,1,0,0,1,0,0,0,8,2,0,0,0,1,9,9,0,0,2,6,0,9,1,0,3,3,0,1,0,0,0,0,1,0,0,14,2,0,0,0,10,3,2,2,12,8,13,0,0,1,12,1,0,8,0,12,0,2,10,10,19,2,18,12,8,13,14,1,12,14,0
Bolinopsis_423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,8,0,0,6,0,3,0,0,0,0,5,14,9,8,0,0,14,0,3,0,0,2,0,0,0,8,0,1,0,0,4,8,8,0,0,2,2,0,8,5,1,0,0,0,1,0,0,0,0,0,1,0,18,0,0,0,0,9,0,6,5,14,6,13,0,0,0,14,5,0,6,0,13,0,6,9,13,18,5,21,14,6,13,0,0,14,0,0
Bolinopsis_424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,8,0,0,3,0,2,0,0,0,1,1,8,6,8,0,0,11,0,1,0,0,2,0,0,0,5,0,1,0,0,0,8,5,0,0,1,3,0,8,2,1,0,0,0,1,0,0,0,0,1,0,0,15,1,0,0,0,9,0,3,2,11,10,12,0,0,0,11,2,0,10,0,12,1,3,9,7,17,2,20,11,10,12,0,0,11,0,0
Bolinopsis_425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,1,0,2,0,4,0,0,0,0,0,12,8,9,0,0,10,0,1,0,0,2,0,0,0,9,0,0,0,0,0,9,8,0,0,1,3,0,9,7,0,0,0,0,2,0,0,0,0,0,2,0,14,3,0,0,0,11,0,2,2,13,10,12,0,0,0,13,7,0,10,0,12,0,2,11,13,18,2,20,13,10,12,0,0,13,0,0
Bolinopsis_426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,9,1,0,0,2,3,0,0,0,0,0,16,6,10,0,0,10,2,2,0,0,0,0,0,0,11,2,0,0,0,0,10,10,0,0,1,3,0,10,3,0,3,3,0,3,0,0,0,0,0,0,0,16,6,0,0,0,13,3,0,3,16,5,14,0,0,1,16,3,0,5,0,13,0,0,13,11,21,3,19,16,5,14,14,1,16,14,0
Bolinopsis_427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,8,0,0,1,1,2,1,0,0,0,0,11,8,8,0,0,10,1,0,0,0,2,0,0,0,6,0,0,0,0,0,8,7,0,0,2,6,0,8,6,0,1,1,1,2,0,0,0,0,0,1,0,11,2,0,0,0,10,1,2,2,12,12,10,0,0,0,12,6,1,12,1,9,0,2,10,10,17,2,19,12,12,10,0,0,12,5,0
Bolinopsis_428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,1,0,3,0,4,0,0,0,0,1,10,8,9,0,0,11,0,2,0,0,3,0,0,0,9,0,0,0,0,0,9,9,0,0,1,5,0,9,6,0,0,0,0,1,0,0,0,0,1,2,0,14,2,0,0,0,10,0,3,2,12,9,12,0,0,0,12,6,0,9,0,12,1,3,10,13,17,2,20,12,9,12,0,0,12,0,0
Bolinopsis_429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,3,0,4,0,2,0,2,0,17,14,8,2,0,10,0,0,0,0,3,0,0,0,9,0,0,0,0,0,8,9,0,0,3,7,2,8,11,0,0,0,0,1,0,0,0,0,0,3,0,13,0,0,0,0,9,0,5,1,10,10,12,0,0,0,10,11,0,10,0,12,0,5,9,20,17,1,20,10,10,12,0,0,10,0,0
Bolinopsis_430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,8,1,0,3,1,6,1,0,0,0,0,20,17,10,0,0,10,1,1,0,0,4,0,0,0,12,0,1,0,0,0,10,13,0,0,2,2,0,10,12,1,1,1,1,2,0,0,0,0,1,2,0,17,4,0,0,0,12,1,4,2,14,4,16,0,0,0,14,12,1,4,1,15,0,4,12,18,20,2,25,14,4,16,0,0,14,5,0
Bolinopsis_431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,9,1,0,3,1,6,0,0,0,0,0,20,14,10,0,0,10,1,0,0,0,3,0,0,0,12,0,0,0,0,0,10,13,0,0,2,4,0,10,11,0,2,2,0,1,0,0,0,0,0,3,0,16,2,0,0,0,11,2,3,1,12,6,16,0,0,0,12,11,0,6,0,15,0,3,11,20,20,1,22,12,6,16,5,0,12,5,0
Bolinopsis_432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2,8,0,0,3,0,4,0,0,0,0,1,17,12,8,0,0,11,0,1,0,0,3,0,0,0,9,0,2,0,0,0,8,9,0,0,1,5,0,8,7,2,0,0,0,1,0,0,0,0,0,1,0,18,0,0,0,0,9,0,3,2,11,9,16,0,0,1,11,7,0,9,0,16,1,3,9,14,19,2,24,11,9,16,6,1,11,6,0
Bolinopsis_433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,5,0,5,0,0,0,0,1,17,14,8,0,0,11,0,1,0,0,4,0,0,0,11,0,0,0,0,1,8,11,0,2,2,4,0,8,12,0,0,0,0,1,0,0,0,2,0,4,0,16,0,0,0,0,9,0,5,3,12,6,13,2,0,1,12,12,0,6,0,13,1,5,9,21,17,3,21,12,6,13,6,1,12,6,0
Bolinopsis_434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,1,8,0,0,5,1,5,0,0,0,0,2,19,15,8,0,0,12,1,2,0,0,4,0,0,0,11,2,1,0,0,1,8,11,0,0,1,3,0,8,11,1,1,1,0,1,0,0,0,0,0,3,0,19,0,0,0,0,9,1,5,3,12,5,16,0,0,1,12,11,0,5,0,16,1,5,9,19,19,3,23,12,5,16,9,1,12,9,0
Bolinopsis_435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,0,0,0,0,24,24,8,0,0,10,0,0,0,0,8,0,0,0,16,0,0,0,0,0,8,16,0,0,0,0,0,8,24,0,0,0,0,1,0,0,0,0,0,8,0,18,0,0,0,0,9,0,8,1,10,1,17,0,0,0,10,24,0,1,0,17,0,8,9,32,17,1,25,10,1,17,0,0,10,0,0
Bolinopsis_436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,8,0,9,0,0,0,0,0,25,24,8,0,0,10,0,0,0,0,8,0,0,0,17,0,0,0,0,0,8,17,0,0,0,2,0,8,24,0,0,0,0,1,0,0,0,0,0,8,0,18,0,0,0,0,9,0,8,1,10,2,17,0,0,0,10,24,0,2,0,17,0,8,9,33,17,1,25,10,2,17,0,0,10,0,0
Bolinopsis_437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,0,0,0,2,24,24,8,0,0,11,0,0,0,0,8,0,0,0,16,0,0,0,0,0,8,16,0,0,0,0,0,8,24,0,0,0,0,1,0,0,0,0,0,8,0,19,0,0,0,0,9,0,8,2,11,1,17,0,0,0,11,24,0,1,0,17,1,8,9,32,17,2,25,11,1,17,0,0,11,0,0
Bolinopsis_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,9,0,0,0,0,1,24,24,8,0,0,11,0,1,0,0,8,0,0,0,16,0,0,0,0,0,8,16,0,0,0,0,0,8,24,0,0,0,0,1,0,0,0,0,0,8,0,19,0,0,0,0,9,0,8,2,11,1,17,0,0,0,11,24,0,1,0,17,1,8,9,32,17,2,25,11,1,17,0,0,11,0,0
Bolinopsis_439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,1,0,9,2,0,4,1,6,0,0,0,0,0,18,14,9,0,0,10,1,1,0,0,4,0,0,0,13,0,0,0,0,0,9,14,0,0,1,5,0,9,12,0,2,2,0,1,0,0,0,0,0,4,0,16,1,0,0,0,10,2,4,1,11,6,16,0,0,0,11,12,0,6,0,15,0,4,10,21,19,1,22,11,6,16,5,0,11,5,0
Bolinopsis_440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,7,0,6,0,0,0,0,3,18,15,8,0,0,12,0,1,0,0,5,0,0,0,13,0,0,0,0,2,8,13,0,0,0,2,0,8,15,0,0,0,0,1,0,0,0,0,0,5,0,17,0,0,0,0,9,0,7,3,12,4,14,0,0,0,12,15,0,4,0,14,0,7,9,23,17,3,22,12,4,14,0,0,12,0,0
Bolinopsis_441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,5,0,3,0,0,0,0,6,11,6,8,0,0,15,0,4,0,0,2,0,0,0,9,0,0,0,0,3,8,9,0,0,0,4,0,8,6,0,0,0,0,1,0,0,0,0,0,2,0,17,0,0,0,0,9,0,5,6,15,6,11,0,0,0,15,6,0,6,0,11,2,5,9,13,17,6,19,15,6,11,0,0,15,0,0
Bolinopsis_442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,10,0,14,0,0,0,0,0,43,29,30,0,0,24,0,0,0,0,10,0,0,0,34,0,0,0,1,0,30,33,0,0,0,2,0,30,24,0,0,0,0,2,0,0,0,0,5,7,0,38,15,0,0,0,32,0,10,2,34,5,36,0,0,0,34,24,0,5,0,36,0,10,32,44,48,2,58,34,5,36,0,0,34,0,0
Bolinopsis_443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,8,0,0,2,1,4,1,0,0,0,0,12,10,9,0,0,10,1,0,0,0,3,0,0,0,9,0,0,0,0,0,9,11,0,0,0,4,0,9,9,0,1,1,1,1,0,0,0,0,1,2,0,12,1,0,0,0,10,1,3,1,11,7,12,0,0,1,11,9,1,7,1,11,0,3,10,13,18,1,21,11,7,12,6,1,11,11,0
Bolinopsis_444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,8,0,0,4,1,4,1,0,0,0,0,13,14,8,0,0,10,1,0,0,0,5,0,0,0,10,0,0,0,0,0,8,12,0,0,1,7,0,8,11,0,1,1,1,1,0,0,0,0,3,3,0,12,1,0,0,0,9,1,5,1,10,8,12,0,0,0,10,11,1,8,1,11,0,5,9,17,16,1,21,10,8,12,0,0,10,5,0
Bolinopsis_445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,3,0,2,0,0,0,0,2,11,4,8,0,0,12,0,2,0,0,1,0,0,0,9,0,0,0,0,2,8,8,0,0,0,4,0,8,4,0,0,0,0,2,0,0,0,0,0,1,0,14,2,0,0,0,10,0,3,4,14,8,10,0,0,1,14,4,0,8,0,10,0,3,10,11,17,4,18,14,8,10,6,1,14,6,0
Bolinopsis_446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,2,0,2,0,1,0,1,1,11,6,8,1,0,11,0,1,0,0,1,0,0,0,7,0,0,0,0,1,8,7,0,0,2,7,1,8,4,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,0,9,0,3,2,11,11,10,0,0,1,11,4,0,11,0,10,0,3,9,12,17,2,18,11,11,10,6,1,11,6,0
Bolinopsis_447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,8,0,0,3,1,4,1,1,0,1,0,19,15,8,1,0,10,1,2,0,0,4,0,0,0,12,0,1,0,1,0,8,12,0,0,0,3,1,8,12,1,1,1,1,3,0,0,0,0,0,2,0,16,4,0,0,0,11,1,5,3,14,4,14,0,0,0,14,12,1,4,1,13,0,5,11,17,18,3,23,14,4,14,0,0,14,5,0
Bolinopsis_448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,4,1,4,1,0,0,0,2,15,10,9,0,0,11,1,1,0,0,4,0,0,0,13,0,0,0,0,1,9,13,0,2,0,0,0,9,10,0,1,1,1,3,0,0,0,2,3,2,0,16,6,0,0,0,12,1,5,5,17,0,12,2,0,1,17,10,1,0,1,11,1,5,12,16,17,5,21,17,0,12,6,1,17,11,0
Bolinopsis_449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,4,1,5,1,0,0,0,0,17,15,9,0,0,10,1,2,0,0,5,0,0,0,13,0,0,0,0,0,9,13,0,0,1,1,0,9,13,0,1,1,1,3,0,0,0,0,3,3,0,15,6,0,0,0,12,1,5,3,15,2,13,0,0,0,15,13,1,2,1,12,0,5,12,19,17,3,22,15,2,13,0,0,15,5,0
Bolinopsis_450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,8,0,0,3,2,5,1,0,0,0,1,16,14,9,0,0,11,2,1,0,0,4,0,0,0,11,2,0,0,0,0,9,13,0,0,0,4,0,9,12,0,2,2,1,1,0,0,0,0,1,3,0,15,1,0,0,0,10,2,4,2,12,5,14,0,0,1,12,12,1,5,1,13,1,4,10,17,19,2,22,12,5,14,9,1,12,14,0
Bolinopsis_451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,3,0,3,0,0,0,0,1,10,5,9,0,0,11,0,1,0,0,2,0,0,0,9,0,0,0,0,1,9,9,0,2,0,4,0,9,4,0,0,0,0,1,0,0,0,2,1,1,0,14,2,0,0,0,10,0,3,3,13,8,11,2,0,1,13,4,0,8,0,11,1,3,10,11,17,3,19,13,8,11,6,1,13,6,0
Bolinopsis_452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,8,0,0,3,1,4,1,0,0,0,1,12,9,9,0,0,11,1,1,0,0,3,0,0,0,9,0,0,0,0,1,9,11,0,0,0,4,0,9,9,0,1,1,1,1,0,0,0,0,1,2,0,13,1,0,0,0,10,1,4,2,12,7,12,0,0,0,12,9,1,7,1,11,0,4,10,13,18,2,21,12,7,12,0,0,12,5,0
Bolinopsis_453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,1,8,0,0,2,1,4,1,0,0,0,1,13,12,9,0,0,11,1,1,0,0,3,0,0,0,6,0,1,0,0,0,9,8,0,0,2,2,0,9,8,1,1,1,1,1,0,0,0,0,1,1,0,15,1,0,0,0,10,1,3,2,12,8,14,0,0,0,12,8,1,8,1,13,1,3,10,11,19,2,23,12,8,14,0,0,12,5,0
Bolinopsis_454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,1,0,6,0,5,0,0,0,0,3,21,12,9,0,0,13,0,6,0,0,3,0,0,0,15,0,2,0,0,3,9,13,0,0,0,0,0,9,8,2,0,0,0,3,0,0,0,0,0,1,0,23,5,0,0,0,12,0,6,6,18,0,17,0,0,0,18,8,0,0,0,17,0,6,12,17,20,6,25,18,0,17,0,0,18,0,0
