,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78
Nematostella_573,5.274845277531709,2.4099013809127405,1.605669253977005,1.9784909262853212,2.05929648161849,2.0499945143466762,2.4292311038571244,1.9574867817539614,2.586671115490123,2.275700236021869,2.6393921957507507,1.661310729849781,3.032680715366545,2.7884495319896954,2.0270430341431385,2.566429063763822,2.510717485931886,2.723989889043856,2.5795854315181455,2.497491745267549,2.4209457746521754,2.4817106138041582,2.247528102829662,2.5096332482529387,2.393931303924898,2.668752962794894,2.498433376190956,2.55609363859841,2.55873922220074,2.4041508224305947,2.5642761121939563,2.559010747533046,2.576050261130402,2.500327541882778,2.5348020896275862,2.5376866203789126,2.482512888615509,2.5240935584695574,2.5251352791156,2.5736152549473768,2.5456991953494956,2.539008904664386,2.5340298567832344,2.5431499556961823,2.5376434833546955,2.5427756009706624,2.54067464106936,2.5437187758920694,2.540637655587367,2.540695507900537,2.541753209214354,2.5417584142694003,2.5417584142694007,2.5417584142694016,2.541758414269401,2.5417584142694007,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_574,2.325346178705199,0.9724092708140026,2.834321323378925,2.553018094063533,2.0322716672892582,3.1828713227538787,1.4063843713324755,1.8474466021992164,2.221314060737104,1.7771951641491261,2.5253786398494023,2.052991681883181,3.1611020525236606,2.4515261721316635,2.8865814877085163,2.56003273035651,3.144496219262705,2.7382677926507757,2.4634333681792153,2.6340159912043637,2.658643783628481,2.528362379892769,2.390553409872177,2.476075935882607,2.688792267617615,2.615341720350543,2.57915061595634,2.551343514722264,2.5834072838446938,2.4878745001256872,2.548624464826042,2.5004951862412628,2.5316718616107803,2.5448466738102473,2.5494818773442347,2.530109600014535,2.5387034542707627,2.570514361958297,2.5486589915907905,2.528492952435757,2.5228593159518367,2.543482141088037,2.535323628460045,2.536968940881748,2.544036052552944,2.547422337189575,2.541605418413551,2.5399434506291416,2.5419022993936062,2.5415775616531566,2.5416742935420595,2.5417584142694,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_575,0.738967620481114,2.990564525047481,1.297017585838651,3.3434276407545864,2.546011884276005,3.4247721145309495,1.9069525016664248,2.150901785223958,2.4410857568933313,2.227513412582828,2.003982158893188,2.2507019430720283,2.5754197165958383,2.732702066521486,2.1856356112762905,2.3362475860144563,2.9917371286973373,2.7910473663034563,2.402216195131024,2.831005517538777,2.5606303298243893,2.4258681955664567,2.5295473782418236,2.5882924238302976,2.4983122078305673,2.402098162092617,2.4708296357302126,2.4962057891194362,2.5755043941522104,2.5437248858508847,2.5961784170969944,2.513913347679645,2.4843522275447367,2.6147215581567704,2.5491016179454586,2.532694670797321,2.555873428624562,2.558271376521797,2.5178755204281105,2.527833055901496,2.512603086115791,2.558924515904413,2.537096049738922,2.5290573572969115,2.543140689632596,2.5456969841049335,2.5426480929530593,2.5406332525148754,2.542159070489306,2.541828254625778,2.5411867787953204,2.541758414269403,2.5417584142694016,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_576,0.5933918934281952,3.182990022037624,3.259577736487776,1.797996655907049,2.282623831208256,2.4005865376811557,2.736050047509693,2.0263136444423453,3.1289920244738623,2.799970232968683,2.5478502694066454,2.3499267590843362,2.8506591291380814,2.5414776974290514,2.4008689465320368,2.525357507635241,2.393657430427765,2.5392451115789867,2.544015978181828,2.826211934515438,2.3939113807348575,2.7570404887598547,2.395270917861247,2.2994947739838425,2.543018761675506,2.8265635811546708,2.631915906117487,2.5006026260007794,2.7480435219875847,2.6482763172669226,2.406990793848397,2.276537559014486,2.197894870026347,2.743265124336161,2.9407635111132198,2.5097569023215343,2.1178987279667467,2.4402451326385,2.520870641978942,2.5330305214450797,2.807232967952877,2.5870002492606097,2.4657775020178714,2.5761001026349906,2.5928943576634502,2.5834404306243366,2.5469875779090163,2.5150343531818176,2.5490986057759852,2.5210922887766483,2.5552585679505433,2.5417584142694034,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_577,0.6948802803842538,3.1260968750490057,3.3879057480775066,1.7591646024003316,2.7162387996524706,2.6727603517357403,2.191561980444965,3.3816511995528367,2.8241635750495337,3.0247219590657792,2.533865389836948,2.9908812332543753,3.358107399196942,2.3632252954967794,2.0479198862679295,2.548797221224872,2.9555848781228162,2.394686918923606,2.5917128505982454,2.487432666176306,2.36374326376921,2.5988674864165753,2.7754335472396257,2.4995515837519346,2.4936608885561293,2.438789712179493,2.5373390876170117,2.527936170451358,2.625405286028538,2.52149867865923,2.6252687827818413,2.5231493047288147,2.579283406007447,2.4997257265041055,2.5598578480570082,2.531495963970502,2.540358418947987,2.5524999345761943,2.5334704449802588,2.532731513324998,2.5240794089196954,2.5532212608330846,2.549378767366604,2.53243241341927,2.546922150101761,2.5320615614592,2.5387146599680492,2.5393007195045305,2.5451447466194446,2.5431903819968746,2.541678228170976,2.541758414269403,2.5417584142694016,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_578,2.9891035780313198,0.35428688933787145,2.0988823919656006,2.00464655601066,2.9797913964768226,2.4366029925885866,2.693447390345094,2.573593227859647,1.6158467248950281,2.5789210819995962,2.7140556226328747,1.7939971325338298,2.5372066593832496,2.311702430488835,3.222069000987528,2.5603697804039376,2.447828420745183,2.7311090996645806,2.6254325628841673,3.111623833338154,2.5919451077954685,2.404941785762867,2.5227993542923564,2.469090945614677,2.6827844412052775,2.4671760544765826,2.573198802980646,2.5481911978468776,2.7733968152916426,2.6345867690339784,2.87227892558837,2.663213618442194,2.660629425633651,2.3584267422238545,2.6809114186990097,2.553674610659853,2.51234169005022,2.609656534291482,2.589537197276174,2.4844670480567403,2.5221769907906713,2.5215314929197703,2.5510208392180536,2.54388688401124,2.545860942926341,2.551422836714881,2.5375250559227003,2.5324607536196484,2.550447362319228,2.545248818861257,2.5403945620508046,2.5417584142694,2.5417584142694007,2.5417584142694007,2.5417584142694007,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269402
Nematostella_579,5.010824733576861,2.995555179412417,2.5178950582939668,2.346875120306505,1.9191119488636192,2.5783363282816163,1.4454881110736697,1.9808520012084516,1.9707727496340501,2.5346871522721335,2.8561045787288046,2.3382635685948463,2.1532586654291497,1.9287922328070373,2.5139763638523576,2.1771888784760423,2.4867940970433637,2.4486824373084293,2.3721652730401788,2.296551111208514,2.586699303754751,2.639345537582978,2.495870923505488,2.308122155464227,2.7055100914188426,2.5802474677659664,2.4927904057028205,2.6056330505589376,2.5379169875977023,2.659307352274328,2.5516699153924116,2.5515450086746103,2.540130153175254,2.5617952052834996,2.4827678363268,2.513862939146601,2.5310549937163587,2.5158918053833927,2.5593484321731204,2.577006647404236,2.551900017297854,2.545641714121423,2.5417135523174865,2.5479661376069744,2.542609851847828,2.5378002041684113,2.544581436119355,2.542970613816563,2.538891877948225,2.5410736721212093,2.5419133276017933,2.5417584142694,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694003
Nematostella_580,2.6979770195234654,0.8446011057513643,1.2505482441476272,3.8405497144582306,3.079528612923238,2.3504114694881277,2.8494906292788973,2.3908324908849057,1.9358201237626185,2.5287327017246937,2.870433310357428,2.2387405620756726,2.3408251406454896,2.404813592203585,2.2251194819591205,2.44646393878084,2.6072960422647067,2.6257608451610848,2.5631904705709845,2.3406840506936266,2.314844563166473,2.644987156888913,2.387508379353194,2.4714019682450505,2.6543847532130718,2.523498253234522,2.4730389230781022,2.501297319098014,2.521757940151498,2.6338644092591323,2.525139260949087,2.504326697215654,2.5272117654216677,2.5708550122467235,2.4979026720327426,2.5345680886481237,2.5389580844133106,2.519030065134694,2.534445585442685,2.551236486242983,2.551826508736657,2.549713914547468,2.536494405195879,2.5420033680421334,2.541876797745921,2.543559765441728,2.544623515799695,2.5425515224348594,2.5386065500568638,2.5409481867466517,2.5423473569644246,2.5417584142694,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269402
Nematostella_581,3.420333655182736,2.2947234631391122,2.141005700327873,4.12582259802188,2.000126201080139,2.092821522097722,4.13889337605782,2.667739383894679,2.9036317549504473,2.0859653146515815,2.7769884926181394,2.5027860032963676,2.0088084128118466,2.804522364135373,2.485087276275534,2.268960532045615,3.0461175621068466,2.2855567447225322,2.678115300495528,2.8694243149813037,2.8777617357889884,2.6469270379928598,2.899081587319873,2.6706094619236245,2.6164461767591405,2.42626248711666,2.7210692134645957,3.0746203126519047,2.8551181377334185,2.3992163684865324,2.2055269620661955,2.467436729982335,2.5642602765071585,2.3935075713437515,2.5931049509988227,2.5515684849258027,2.5695098846435,2.604221038691042,2.5743459228266374,2.4883956954449453,2.5414938885940814,2.4976967367320495,2.5581417417457555,2.561950621828944,2.5470354603350334,2.547892269138526,2.529650715458085,2.5366146614269884,2.545430452158204,2.5428004139829468,2.541762520819717,2.5417584142694,2.541758414269401,2.541758414269402,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016
Nematostella_582,5.426691700121069,2.556410767794193,1.9669144399733556,2.0018096754974373,2.118436410468536,2.04639034704582,2.6663818240609714,2.814745730860193,2.8592725579087883,3.0665647486794914,1.8885027114639361,2.9712447524486687,2.4961908798574153,2.3362151802739612,2.1868136964148768,2.61461070721623,2.7699671463511164,2.228181834048738,2.5988414361630827,2.5630850374057137,2.7454363128857153,2.3309058879488593,2.247046329377706,2.3060277943372807,2.2535212996105125,2.600432817690992,2.562742376433288,2.5501221642654572,2.584653274711888,2.438713120780301,2.4797957035258618,2.5635451679560135,2.5794369783719238,2.540132168914052,2.5386191114409065,2.5316379305019394,2.5338153631895337,2.5381902486221226,2.5147674430921723,2.5711167492292613,2.5219771404116322,2.529593727530862,2.53544712902385,2.539185111791254,2.533623599566132,2.542829850358616,2.5424734395201574,2.5461978334958464,2.541130144086977,2.5402816956811267,2.540626229832234,2.5417584142694,2.5417584142694007,2.541758414269402,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694003
Nematostella_583,0.6494659570048376,3.1326525736931017,3.2461410366569448,1.7158727307798698,2.443804457766032,2.330858806082611,2.5343595432095136,2.6061090421670254,3.4103475441850923,2.6599641001548964,2.558964186936693,2.779152691484762,2.8634073192016665,2.648432843924303,2.303778187411058,2.646568605340111,2.430780430531889,2.741482550037516,2.472359120915781,2.649930240364802,2.7004037167931774,2.340475121903942,2.251193086237952,2.165992739250425,2.685081605830208,2.6008190447920394,2.6873779836219844,2.5391641273843706,2.5232194645166617,2.617663704749526,2.514564106302815,2.510530399869468,2.5418252159041987,2.545258977511943,2.453656699767545,2.562417486099282,2.556916372740123,2.5107677272000397,2.5225963803452958,2.576763744334132,2.5460834088385775,2.5217239234426843,2.547007985645751,2.5572155911113126,2.5337823233246977,2.5481006407074585,2.5461853698844603,2.543251648435794,2.5376170185532794,2.5405170770018017,2.5412866298239196,2.541758414269403,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_584,3.5180855240482094,2.6628069447316007,1.9603406197944169,3.9904474838136816,1.949707897510944,3.810878148563445,3.6993066870539097,2.8497836073117386,3.81003305442544,2.3612620606310295,2.573384169419814,3.373463323758968,2.5375528697150487,2.322819102139347,2.811818002951282,2.8899076955961758,2.184338167351304,2.9187308485571393,2.3557903221285255,2.6393640141021395,2.529478726487519,2.2511892021155937,2.3754348175277817,2.9442092415024255,3.013524073116729,2.440148534433764,2.305517965166781,2.494505072021974,2.188242351359917,2.327917678271136,2.8542139921938334,2.645429622686764,2.520834631735487,2.8227831936661367,2.5805735354066432,2.6830016825910983,2.260377397816229,2.860007894411156,2.6777586985401554,2.666356016028415,2.471085531292632,2.574882903022118,2.532839008069063,2.4893261352952525,2.536891048266713,2.510165166024788,2.5429987095764655,2.5537851522251196,2.544508516138779,2.538004341508772,2.540451601988602,2.5417584142694003,2.5417584142694007,2.5417584142694016,2.541758414269401,2.5417584142694007,2.5417584142694016,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_585,2.2633395643159018,3.795492869819824,0.8189255607111137,2.9645312006197777,2.351183544790936,3.8383056377315308,3.1390376428878253,3.5746374817806874,3.3675052425389964,2.204056045466962,2.988207863995279,2.5851078375949594,2.7237530814272035,2.936684480262555,2.3647943297790515,2.9483535328518182,2.4716565377536197,3.112740673946069,2.851038255571059,2.5382491872558814,2.2401480359124277,2.7737896766485877,2.8130795771575254,2.282760041056715,2.787324795868227,2.7939092765921933,2.6207602630377758,2.367551628648952,2.405974966500721,2.4516182388080017,2.78910020909803,2.674748937785715,2.5947640032302024,2.4639111819327497,2.6235011598934044,2.5489331126108827,2.5737735335148257,2.481668948470192,2.5440889800230595,2.5952925879756568,2.5741428390039482,2.5506585470391876,2.5574095156554333,2.5577124981677772,2.5295318358462153,2.5400103994769214,2.537870745486352,2.5421615337209738,2.5397920843310877,2.543952910556765,2.5426812873390676,2.541758414269403,2.541758414269401,2.5417584142694016,2.5417584142694007,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_586,2.1976016211113545,1.397892296877984,2.1577807680943035,4.16828465449823,2.8660560296814923,3.2187621908383104,1.2282520249058302,2.9708761394729217,2.810444093385788,1.5764095107017946,2.619836826527898,2.568373671964013,3.0110880799117252,2.5975769498134573,2.1112002709248068,2.249045360031762,2.8331179063317817,2.919040385079341,2.4798445297950815,2.504757830263619,2.422431344378891,2.6330841789208317,2.5880301000492776,2.646169865916708,2.5382540884647065,2.6840475766696126,2.685063186593388,2.497229260659378,2.5460938295627,2.553840602246147,2.5989938051340586,2.529880032424053,2.5036185008733614,2.4838189448756083,2.55564133733212,2.5675007895086717,2.567252915352065,2.5421746774181364,2.5580229831325556,2.5146492146187356,2.5621790664237016,2.5595612963107848,2.5421513845085224,2.5475441742005485,2.544432188315709,2.5416936459871597,2.5367518875453148,2.538562976899214,2.542303055811781,2.5437467960556988,2.542501501872532,2.5417584142694003,2.541758414269401,2.5417584142694007,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016
Nematostella_587,2.189012441160517,1.4138630942592751,3.246976026778611,2.4454291948740674,1.9162823973795953,2.709393983379567,3.535271045953466,2.4589244510892887,3.0507631537082243,3.4735422093351245,2.420010148564958,2.532751763302209,2.6914417411892955,1.7134759670419448,2.5873181518172,2.1313931851581085,2.4338313895810124,2.4895163786324566,2.22137481602378,2.0554047064774807,3.0319951570369836,2.7033698258644625,3.001238501423804,2.5321835713024763,2.4740675568259247,2.6697210494701973,2.4755265370509933,2.4815574468294845,2.481991590912552,2.4064863429500747,2.4964540258114547,2.509500534172527,2.563824736224308,2.4580239196957976,2.5037209579499025,2.5523075455373836,2.530062829074498,2.474885872864981,2.497386192342618,2.5496738264552503,2.5545741498411854,2.540854244125134,2.5444109971669815,2.54019070995791,2.544661042586555,2.5343308766685033,2.5436113175236303,2.5408557302739854,2.540233256475141,2.5409899884314693,2.542199913045819,2.5417584142694003,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016
Nematostella_588,3.2339702432646886,2.587279606974722,3.837656499022554,2.9136084678445733,1.0278480978368199,3.002093149247712,2.696018804147768,2.8339945945733853,1.679598468518291,2.3886984038468504,2.540590810490204,2.5981012582583864,2.8462436128914073,2.896269309211909,2.1505148693002045,2.9477556011314316,2.873918821831626,2.203953162683074,2.5216903971703637,2.66382870708466,2.9662924749419037,2.670875637448853,2.8370935643857673,2.6901916902537133,2.476899609997969,2.760879019226736,2.594351063211039,2.6164729880547974,2.562526534086485,2.4638541834304513,2.5374712155494565,2.4964237808250487,2.543261299498624,2.5741772289187734,2.5665421189538464,2.5237223061964267,2.5470180392604322,2.599582409738903,2.5656463677755665,2.5079826185566763,2.5259008144229815,2.5398750767374483,2.5410319349599293,2.535043872442064,2.5461911096363212,2.5373665090937587,2.535571218952046,2.542320818879648,2.547653615086419,2.5418499921270437,2.540967791058969,2.5417584142694,2.541758414269401,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007
Nematostella_589,2.287855650070499,1.0800908321980132,3.0571388776998702,2.6521460277437066,1.9591959580311822,2.907641984146413,1.6503922110651725,1.688214401128778,2.323432229680345,1.7542475349542093,2.1678138501433715,2.745984209688309,3.1284765395818095,2.474535695730801,2.2164125044785776,2.5062446449668148,2.507206338646392,2.468540296355108,2.5304474410974755,2.70482481628302,2.535351208150723,2.5671554899962046,2.7117479735164434,2.678302389700302,2.5395081973042886,2.6768482904318818,2.6070950614864263,2.6420113073674174,2.537844642466846,2.4846497452490555,2.520774286087895,2.5243905588653384,2.5253520286168,2.537286650080873,2.5321564105732595,2.538338048617728,2.5446648733230623,2.5559923313677912,2.5492403566446797,2.5311907398569664,2.5391507996567495,2.544326080849258,2.5436837638950647,2.542218951796423,2.5437195921825246,2.5371055757227925,2.537478024156641,2.541162469219471,2.5440570729461753,2.5423483205021653,2.54162516252083,2.5417584142694003,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016
Nematostella_590,0.7927866097558607,2.9795245901393157,1.3438467091666422,3.3632559776199584,2.6746905871328748,3.46381505854635,1.9178147945178463,2.462491435410847,1.8204072500764261,2.757614092282266,2.0024705970910786,2.438050693206688,2.5421008486732086,2.44545793634051,2.1801221363761463,2.428782596221434,2.9817858272676463,2.637597513463777,2.379485789968561,2.60947472023997,2.5394745096031,2.478099145956367,2.4751468470192552,2.545432210307587,2.512602471257534,2.4152751536243886,2.4723282600898004,2.492670445608599,2.546338305712448,2.511405927433982,2.554955911799382,2.505623463637325,2.485720531595358,2.617500192994919,2.5497640260948935,2.5247911106190775,2.551487543146493,2.549214127383724,2.519633782364061,2.53510314971677,2.5180324772607827,2.5591500733768426,2.534518169141972,2.5311747725656484,2.5439081507083134,2.5445205398496826,2.544415317533388,2.5418816226280225,2.5417899305702845,2.5411170428828314,2.541402182729194,2.541758414269403,2.5417584142694016,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_591,2.235494668315198,1.2921105153118506,2.9225454955226904,2.3607398438707574,2.515501734985863,3.4952004702192667,1.4086168341198293,3.69951032560724,2.737905303032696,2.633671047095399,2.1365248170079285,1.8070871950857006,2.281280549803937,2.0750145563441107,2.5206710179120564,2.782264979518787,1.7698268535728423,2.2910818795032935,2.542675459166895,2.3381004229816087,2.579522681109346,2.1699079292813503,2.640621620192911,2.6105092043224483,2.39116162954901,2.319697963347986,2.678544980078316,2.5560271312727183,2.590200529892967,2.5844656258705174,2.3444311178694206,2.3897481184606613,2.303511440596766,2.6856889169946374,2.346530378356565,2.516181259456064,2.5748236721502025,2.4828427537711106,2.528986487570391,2.554817429944882,2.5472773947352754,2.55869777592423,2.5437991257161916,2.5414077638286647,2.537826960840554,2.5383044760433,2.538496673998538,2.544429011540301,2.540737162757306,2.541049029014697,2.5419440733167837,2.5417584142693994,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401
Nematostella_592,3.0871905082905498,5.433432829988761,2.1378706690885143,3.2155248617075403,2.630758945164423,1.570120347514437,2.4173257986974486,2.7248470981063186,3.2685591019963005,2.2990062708890515,2.1856522091077517,2.802755571662263,2.104478363070218,2.5119041189263362,2.5271483757385567,2.2821378531761045,2.8429737067114673,2.789331969020382,2.4198662059384204,2.655885378811963,2.8357960362902777,2.4339793951597457,2.4770516083949428,2.2772900292143357,2.638672426052413,2.2712351126216546,2.3434164299054387,2.438035579752795,2.600116213802288,2.7430787996282326,2.6810668336244015,2.496034416000854,2.5513118952500005,2.6420312681269285,2.5284198301807597,2.515022788851645,2.5770250447398637,2.5402203743545377,2.5163338863138587,2.5543570582014588,2.5013405201031516,2.55257699995377,2.538358921366335,2.5251636351730595,2.5420845703832753,2.5462016278455764,2.546724585803282,2.5410901779712236,2.5384698841424087,2.5416980801524183,2.5406101355923245,2.5417584142694025,2.541758414269401,2.541758414269401,2.5417584142694016,2.5417584142694007,2.5417584142694016,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694007,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.541758414269401,2.5417584142694003
