inchi,maccs_1,maccs_2,maccs_3,maccs_4,maccs_5,maccs_6,maccs_7,maccs_8,maccs_9,maccs_10,maccs_11,maccs_12,maccs_13,maccs_14,maccs_15,maccs_16,maccs_17,maccs_18,maccs_19,maccs_20,maccs_21,maccs_22,maccs_23,maccs_24,maccs_25,maccs_26,maccs_27,maccs_28,maccs_29,maccs_30,maccs_31,maccs_32,maccs_33,maccs_34,maccs_35,maccs_36,maccs_37,maccs_38,maccs_39,maccs_40,maccs_41,maccs_42,maccs_43,maccs_44,maccs_45,maccs_46,maccs_47,maccs_48,maccs_49,maccs_50,maccs_51,maccs_52,maccs_53,maccs_54,maccs_55,maccs_56,maccs_57,maccs_58,maccs_59,maccs_60,maccs_61,maccs_62,maccs_63,maccs_64,maccs_65,maccs_66,maccs_67,maccs_68,maccs_69,maccs_70,maccs_71,maccs_72,maccs_73,maccs_74,maccs_75,maccs_76,maccs_77,maccs_78,maccs_79,maccs_80,maccs_81,maccs_82,maccs_83,maccs_84,maccs_85,maccs_86,maccs_87,maccs_88,maccs_89,maccs_90,maccs_91,maccs_92,maccs_93,maccs_94,maccs_95,maccs_96,maccs_97,maccs_98,maccs_99,maccs_100,maccs_101,maccs_102,maccs_103,maccs_104,maccs_105,maccs_106,maccs_107,maccs_108,maccs_109,maccs_110,maccs_111,maccs_112,maccs_113,maccs_114,maccs_115,maccs_116,maccs_117,maccs_118,maccs_119,maccs_120,maccs_121,maccs_122,maccs_123,maccs_124,maccs_125,maccs_126,maccs_127,maccs_128,maccs_129,maccs_130,maccs_131,maccs_132,maccs_133,maccs_134,maccs_135,maccs_136,maccs_137,maccs_138,maccs_139,maccs_140,maccs_141,maccs_142,maccs_143,maccs_144,maccs_145,maccs_146,maccs_147,maccs_148,maccs_149,maccs_150,maccs_151,maccs_152,maccs_153,maccs_154,maccs_155,maccs_156,maccs_157,maccs_158,maccs_159,maccs_160,maccs_161,maccs_162,maccs_163,maccs_164,maccs_165,maccs_166
peptide_39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,16,0,0,5,1,3,1,0,0,0,2,32,16,16,0,0,20,1,6,0,0,4,0,0,0,26,0,0,0,0,2,16,19,0,0,0,2,0,16,15,0,1,1,1,10,0,0,0,0,3,2,0,30,19,0,0,0,26,1,6,12,38,3,19,0,0,0,38,15,1,3,1,18,0,6,26,28,32,12,36,38,3,19,0,0,38,5,0
peptide_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,10,0,0,4,0,4,0,0,0,0,3,18,11,11,0,0,14,0,3,0,0,3,0,0,0,13,0,1,0,0,1,11,11,0,0,1,3,0,11,7,1,0,0,0,3,0,0,0,0,1,1,0,21,6,0,0,0,14,0,4,5,19,6,16,0,0,0,19,7,0,6,0,16,1,4,14,16,22,5,26,19,6,16,0,0,19,0,0
peptide_41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,2,0,0,0,0,1,25,10,13,0,0,16,0,3,0,0,1,0,0,0,18,0,0,0,0,0,13,10,0,0,0,0,0,13,10,0,0,0,0,9,0,0,0,0,0,1,0,25,16,0,0,0,22,0,1,10,32,5,15,0,0,0,32,10,0,5,0,15,1,1,22,19,27,10,28,32,5,15,0,0,32,0,0
peptide_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,15,0,0,5,1,3,1,0,0,0,2,31,16,15,0,0,19,1,4,0,0,4,0,0,0,24,0,0,0,0,2,15,18,0,0,0,2,0,15,15,0,1,1,1,9,0,0,0,0,3,2,0,28,17,0,0,0,24,1,6,11,35,3,18,0,0,0,35,15,1,3,1,17,0,6,24,27,30,11,34,35,3,18,0,0,35,5,0
peptide_43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,17,0,0,3,2,4,2,0,0,0,3,33,22,17,0,0,22,2,5,0,0,5,0,0,0,22,0,0,0,0,0,17,18,0,0,0,0,0,17,20,0,2,2,2,9,0,0,0,0,0,3,0,31,16,0,0,0,26,2,5,12,38,7,21,0,0,0,38,20,2,7,2,19,3,5,26,27,35,12,40,38,7,21,0,0,38,10,0
peptide_44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,2,0,10,2,0,1,2,2,0,0,0,0,0,15,7,8,0,0,10,2,4,0,0,1,0,0,0,12,0,0,0,0,0,8,11,0,0,1,5,0,8,4,0,4,4,0,4,0,0,0,0,0,1,0,16,6,0,0,0,12,4,1,4,16,6,14,0,0,0,16,4,0,6,0,12,0,1,12,13,19,4,18,16,6,14,10,0,16,10,0
peptide_45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,16,0,0,3,1,2,1,0,0,0,5,21,10,16,0,0,22,1,7,0,0,2,0,0,0,17,0,0,0,1,2,16,13,0,0,0,2,0,16,9,0,1,1,1,7,0,0,0,0,0,1,0,28,12,0,0,0,23,1,4,11,34,10,18,0,0,0,34,9,1,10,1,17,2,4,23,17,33,11,35,34,10,18,0,0,34,5,0
peptide_46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,20,0,0,3,1,3,1,0,0,0,4,28,12,21,0,0,26,1,8,0,0,2,0,0,0,22,0,0,0,1,2,21,17,0,0,0,4,0,21,11,0,1,1,1,8,0,0,0,0,0,1,0,34,15,0,0,0,29,1,4,12,41,13,23,0,0,0,41,11,1,13,1,22,2,4,29,22,42,12,44,41,13,23,0,0,41,5,0
peptide_47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,2,1,1,1,0,0,0,2,12,7,10,0,0,14,1,6,0,0,3,0,0,0,13,0,0,0,0,0,10,10,0,0,0,2,0,10,5,0,1,1,1,6,0,0,0,0,1,1,0,18,12,0,0,0,16,1,3,8,24,4,11,0,0,0,24,5,1,4,1,10,2,3,16,11,19,8,22,24,4,11,0,0,24,5,0
peptide_48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,18,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,3,4,0,6,2,20,0,0,5,2,6,2,2,0,2,1,45,29,21,2,0,23,2,3,0,0,6,0,1,0,28,0,2,0,0,1,21,26,0,2,1,7,2,21,22,2,2,2,2,7,1,0,0,2,1,2,1,37,14,0,0,0,29,2,9,9,38,10,30,2,0,1,38,22,3,10,2,28,1,9,28,36,44,9,52,38,10,30,6,1,38,16,0
peptide_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,2,20,0,0,5,2,6,2,2,0,2,1,45,29,21,2,0,23,2,3,0,0,6,0,0,0,28,0,2,0,0,1,21,26,0,2,1,7,2,21,22,2,2,2,2,7,0,0,0,2,1,2,0,37,13,0,0,0,28,2,9,9,37,10,30,2,0,1,37,22,2,10,2,28,1,9,28,36,44,9,52,37,10,30,6,1,37,16,0
peptide_50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,4,0,3,0,0,0,0,3,18,9,10,0,0,15,0,5,0,0,2,0,0,0,14,0,0,0,0,2,10,10,0,0,0,0,0,10,9,0,0,0,0,5,0,0,0,0,0,2,0,21,8,0,0,0,15,0,4,8,23,5,13,0,0,0,23,9,0,5,0,13,1,4,15,17,21,8,23,23,5,13,0,0,23,0,0
peptide_51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,2,18,2,0,3,1,7,1,0,0,0,0,26,13,22,0,0,20,1,6,0,0,4,0,0,0,23,0,2,0,0,0,22,23,0,6,0,2,0,22,8,2,1,1,1,3,0,0,0,6,3,0,0,34,9,0,0,0,25,1,4,6,31,5,29,6,0,5,31,8,1,5,1,28,3,4,25,21,42,6,48,31,5,29,30,5,31,35,0
peptide_52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,3,20,2,0,8,2,7,2,0,0,1,4,33,21,23,0,0,25,2,6,0,0,6,0,0,0,24,0,3,0,1,3,23,26,0,0,1,7,0,23,12,3,2,2,2,3,0,0,0,0,3,0,0,38,8,0,0,0,26,2,10,6,32,11,33,0,0,0,32,12,2,11,2,31,0,10,26,25,46,6,55,32,11,33,0,0,32,10,0
peptide_53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,1,0,2,0,0,0,0,2,14,6,11,0,0,15,0,4,0,0,1,0,0,0,11,0,0,0,0,0,11,8,0,0,1,7,0,11,5,0,0,0,0,4,0,0,0,0,0,1,0,19,6,0,0,0,15,0,1,6,21,12,13,0,0,0,21,5,0,12,0,13,2,1,15,13,23,6,24,21,12,13,0,0,21,0,0
peptide_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,2,1,3,0,0,0,0,0,11,7,7,0,0,9,1,2,0,0,2,0,0,0,9,2,0,0,0,0,7,8,0,0,0,2,0,7,6,0,1,1,0,2,0,0,0,0,0,2,0,13,2,0,0,0,9,1,2,2,11,4,11,0,0,2,11,6,0,4,0,11,0,2,9,12,16,2,17,11,4,11,15,2,11,15,0
peptide_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,18,0,0,4,0,7,0,0,0,0,0,39,20,20,0,0,20,0,4,0,0,4,0,0,0,29,0,0,0,0,0,20,22,0,0,1,5,0,20,19,0,0,0,0,8,0,0,0,0,0,4,0,33,16,0,0,0,28,0,4,8,36,9,25,0,0,1,36,19,0,9,0,25,0,4,28,36,39,8,43,36,9,25,6,1,36,6,0
peptide_56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,0,3,0,0,0,0,3,19,9,11,0,0,14,0,4,0,0,1,0,0,0,14,0,0,0,0,0,11,9,0,0,2,2,0,11,7,0,0,0,0,6,0,0,0,0,0,1,0,21,11,0,0,0,17,0,1,8,25,6,13,0,0,0,25,7,0,6,0,13,2,1,17,16,22,8,23,25,6,13,0,0,25,0,0
peptide_57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,3,3,2,3,0,0,0,1,19,17,15,0,0,18,3,5,0,0,6,0,0,0,16,0,0,0,0,0,15,16,0,0,1,1,0,15,13,0,3,3,3,7,0,0,0,0,3,2,0,22,14,0,0,0,22,3,6,8,30,5,17,0,0,0,30,13,3,5,3,14,1,6,22,17,29,8,35,30,5,17,0,0,30,15,0
peptide_58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,13,1,0,2,2,2,2,2,0,2,1,18,11,14,2,0,16,2,4,0,0,3,0,0,0,16,0,0,0,0,1,14,16,0,0,0,6,2,14,9,0,2,2,2,5,0,0,0,0,3,0,0,19,10,0,0,0,19,2,6,6,25,8,15,0,0,0,25,9,2,8,2,13,0,6,19,16,27,6,30,25,8,15,0,0,25,10,0
peptide_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,13,0,0,3,4,2,4,0,0,0,2,9,7,13,0,0,17,4,10,0,0,6,0,0,0,13,0,0,0,0,1,13,17,0,0,0,2,0,13,11,0,4,4,4,5,0,0,0,0,6,1,0,18,9,0,0,0,18,4,7,7,25,4,15,0,0,0,25,11,4,4,4,11,1,7,18,11,26,7,32,25,4,15,0,0,25,20,0
peptide_60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,2,19,0,0,8,4,7,2,0,0,0,3,34,26,21,0,0,23,4,5,0,0,8,0,0,0,26,4,2,0,0,2,21,28,0,0,0,0,0,21,16,2,4,4,2,3,0,0,0,0,6,2,0,35,8,0,0,0,24,4,10,5,29,0,32,0,0,6,29,16,2,0,2,30,0,10,24,30,43,5,51,29,0,32,42,6,29,52,0
peptide_61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,2,0,8,2,22,5,0,3,3,7,1,1,0,1,3,39,19,24,1,0,25,3,10,0,0,3,0,0,0,29,0,2,0,0,1,24,27,0,0,0,3,1,24,12,2,5,5,1,7,0,0,0,0,0,0,0,42,16,0,0,0,31,5,5,10,41,7,35,0,0,0,41,12,1,7,1,32,2,5,31,27,49,10,52,41,7,35,10,0,41,15,0
peptide_62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,12,1,0,4,0,6,0,0,0,0,1,26,14,14,0,0,15,0,4,0,0,3,0,0,0,19,0,1,0,0,1,14,15,0,0,0,0,0,14,12,1,0,0,0,5,0,0,0,0,0,2,0,26,10,0,0,0,19,0,4,6,25,6,20,0,0,0,25,12,0,6,0,20,0,4,19,22,28,6,32,25,6,20,0,0,25,0,0
peptide_63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,1,0,2,0,0,0,0,1,18,5,11,0,0,13,0,4,0,0,0,0,0,0,15,0,0,0,0,1,11,9,0,0,0,0,0,11,5,0,0,0,0,7,0,0,0,0,0,0,0,20,13,0,0,0,18,0,1,8,26,4,12,0,0,0,26,5,0,4,0,12,0,1,18,13,22,8,22,26,4,12,0,0,26,0,0
peptide_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,2,0,2,0,0,0,0,2,17,4,11,0,0,14,0,6,0,0,0,0,0,0,15,0,0,0,0,2,11,11,0,0,1,7,0,11,3,0,0,0,0,5,0,0,0,0,0,0,0,19,9,0,0,0,16,0,2,7,23,8,12,0,0,0,23,3,0,8,0,12,0,2,16,14,22,7,22,23,8,12,0,0,23,0,0
peptide_65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,2,0,14,2,0,2,2,2,0,0,0,0,1,19,8,12,0,0,15,2,7,0,0,1,0,0,0,16,0,0,0,0,1,12,14,0,0,2,8,0,12,4,0,4,4,0,5,0,0,0,0,0,1,0,22,8,0,0,0,17,4,2,6,23,10,18,0,0,0,23,4,0,10,0,16,0,2,17,17,27,6,26,23,10,18,10,0,23,10,0
peptide_66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,0,5,0,7,0,0,0,0,2,42,20,24,0,0,26,0,10,0,0,4,0,0,0,34,0,0,0,0,1,24,25,0,0,1,5,0,24,19,0,0,0,0,10,0,0,0,0,0,4,0,41,20,0,0,0,34,0,5,12,46,10,29,0,0,1,46,19,0,10,0,29,1,5,34,39,47,12,51,46,10,29,6,1,46,6,0
peptide_67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,19,0,0,6,1,7,1,0,0,0,2,37,24,19,0,0,21,1,8,0,0,6,0,0,0,27,0,1,0,0,1,19,22,0,0,2,6,0,19,20,1,1,1,1,7,0,0,0,0,1,4,0,35,14,0,0,0,26,1,7,9,35,9,27,0,0,0,35,20,1,9,1,26,1,7,26,35,39,9,46,35,9,27,0,0,35,5,0
peptide_68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,1,3,3,3,0,0,0,1,20,15,14,0,0,16,3,3,0,0,4,0,0,0,14,0,0,0,0,0,14,15,0,0,0,0,0,14,14,0,3,3,3,6,0,0,0,0,2,1,0,20,11,0,0,0,20,3,4,7,27,4,16,0,0,0,27,14,3,4,3,13,1,4,20,15,28,7,32,27,4,16,0,0,27,15,0
peptide_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,0,2,0,0,0,0,3,10,2,9,0,0,13,0,8,0,0,0,0,0,0,11,0,0,0,0,0,9,7,0,0,0,2,0,9,2,0,0,0,0,5,0,0,0,0,0,0,0,18,9,0,0,0,14,0,0,8,22,5,10,0,0,0,22,2,0,5,0,10,3,0,14,8,18,8,18,22,5,10,0,0,22,0,0
peptide_70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,2,0,2,0,2,4,14,7,9,2,0,14,1,4,0,0,1,0,0,0,10,2,0,0,0,0,9,8,0,0,0,2,2,9,6,0,1,1,0,3,0,0,0,0,0,1,0,18,4,0,0,0,12,1,3,6,18,5,12,0,0,2,18,6,0,5,0,12,3,3,12,13,20,6,20,18,5,12,15,2,18,15,0
peptide_71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,2,3,4,3,0,0,0,1,30,20,19,0,0,21,3,5,0,0,5,0,0,0,22,0,0,0,0,0,19,20,0,0,0,0,0,19,19,0,3,3,3,9,0,0,0,0,2,2,0,29,17,0,0,0,28,3,5,10,38,5,22,0,0,0,38,19,3,5,3,19,1,5,28,24,38,10,43,38,5,22,0,0,38,15,0
peptide_72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,2,19,2,0,3,1,7,1,0,0,0,0,29,14,23,0,0,21,1,6,0,0,4,0,0,0,25,0,2,0,0,0,23,24,0,6,0,2,0,23,9,2,1,1,1,4,0,0,0,6,3,0,0,36,11,0,0,0,27,1,4,7,34,5,30,6,0,5,34,9,1,5,1,29,3,4,27,23,44,7,50,34,5,30,30,5,34,35,0
peptide_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,9,3,24,1,0,5,3,8,3,1,0,1,1,44,25,27,1,0,25,3,10,0,0,7,0,0,0,33,0,3,0,0,1,27,32,0,0,1,6,1,27,18,3,3,3,3,7,0,0,0,0,4,0,0,42,18,0,0,0,34,3,9,8,42,7,37,0,0,2,42,18,3,7,3,34,0,9,34,33,53,8,63,42,7,37,12,2,42,27,0
peptide_74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,13,0,0,2,3,2,3,0,0,0,1,20,15,13,0,0,16,3,1,0,0,4,0,0,0,13,0,0,0,1,1,13,14,0,0,0,0,0,13,14,0,3,3,3,6,0,0,0,0,2,1,0,19,10,0,0,0,19,3,5,7,26,5,15,0,0,0,26,14,3,5,3,12,0,5,19,15,27,7,31,26,5,15,0,0,26,15,0
peptide_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,2,1,3,0,0,0,0,0,17,9,9,0,0,11,1,2,0,0,2,0,0,0,13,2,0,0,0,0,9,10,0,0,0,2,0,9,8,0,1,1,0,4,0,0,0,0,0,2,0,17,6,0,0,0,13,1,2,4,17,4,13,0,0,2,17,8,0,4,0,13,0,2,13,16,20,4,21,17,4,13,15,2,17,15,0
peptide_76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,9,0,0,3,1,2,1,0,0,0,1,20,11,9,0,0,12,1,1,0,0,3,0,0,0,15,0,0,0,0,1,9,12,0,0,0,2,0,9,10,0,1,1,1,6,0,0,0,0,3,1,0,17,11,0,0,0,15,1,4,7,22,2,11,0,0,0,22,10,1,2,1,10,0,4,15,17,18,7,21,22,2,11,0,0,22,5,0
